"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/06/2020","AQS","540390020","2","6","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/07/2020","AQS","540390020","2","5.6","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/08/2020","AQS","540390020","2","7.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/09/2020","AQS","540390020","2","9","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/10/2020","AQS","540390020","2","6.1","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/11/2020","AQS","540390020","2","5.1","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/12/2020","AQS","540390020","2","6.1","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/13/2020","AQS","540390020","2","4.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/14/2020","AQS","540390020","2","4.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/15/2020","AQS","540390020","2","6.6","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/16/2020","AQS","540390020","2","6.4","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/17/2020","AQS","540390020","2","7.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/18/2020","AQS","540390020","2","6","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/19/2020","AQS","540390020","2","8.5","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/20/2020","AQS","540390020","2","6.2","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/21/2020","AQS","540390020","2","4.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/22/2020","AQS","540390020","2","4.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/23/2020","AQS","540390020","2","4.8","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/24/2020","AQS","540390020","2","6.1","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/25/2020","AQS","540390020","2","11","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/26/2020","AQS","540390020","2","7.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/27/2020","AQS","540390020","2","6","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/28/2020","AQS","540390020","2","10.6","ug/m3 LC","44","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/29/2020","AQS","540390020","2","7.4","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/30/2020","AQS","540390020","2","2.4","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/31/2020","AQS","540390020","2","4.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/01/2020","AirNow","540390020","2","5.8","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/02/2020","AirNow","540390020","2","5.8","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/03/2020","AirNow","540390020","2","6.8","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/04/2020","AirNow","540390020","2","10","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/05/2020","AirNow","540390020","2","10.6","ug/m3 LC","44","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/06/2020","AirNow","540390020","2","9.5","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/07/2020","AirNow","540390020","2","9","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/08/2020","AirNow","540390020","2","6.8","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/09/2020","AirNow","540390020","2","4.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/10/2020","AirNow","540390020","2","4.7","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/11/2020","AirNow","540390020","2","7.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/12/2020","AirNow","540390020","2","6.2","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/13/2020","AirNow","540390020","2","2.3","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/14/2020","AirNow","540390020","2","4.6","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/15/2020","AirNow","540390020","2","7","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/16/2020","AirNow","540390020","2","7.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/17/2020","AirNow","540390020","2","7.9","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/18/2020","AirNow","540390020","2","7","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/19/2020","AirNow","540390020","2","4.7","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/20/2020","AirNow","540390020","2","7.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/21/2020","AirNow","540390020","2","5.5","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/22/2020","AirNow","540390020","2","6.5","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/23/2020","AirNow","540390020","2","6.6","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/24/2020","AirNow","540390020","2","9.5","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/25/2020","AirNow","540390020","2","4.7","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/26/2020","AirNow","540390020","2","2.1","ug/m3 LC","9","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/27/2020","AirNow","540390020","2","4.9","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/28/2020","AirNow","540390020","2","7.2","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/29/2020","AirNow","540390020","2","5.8","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/30/2020","AirNow","540390020","2","1.7","ug/m3 LC","7","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/01/2020","AirNow","540390020","2","3.5","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/02/2020","AirNow","540390020","2","5.7","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/03/2020","AirNow","540390020","2","11.1","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/04/2020","AirNow","540390020","2","6.5","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/05/2020","AirNow","540390020","2","3.7","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/06/2020","AirNow","540390020","2","5.9","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/07/2020","AirNow","540390020","2","4.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/08/2020","AirNow","540390020","2","5.5","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/09/2020","AirNow","540390020","2","4.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/10/2020","AirNow","540390020","2","4.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/11/2020","AirNow","540390020","2","3.5","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/12/2020","AirNow","540390020","2","4","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/13/2020","AirNow","540390020","2","6.2","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/14/2020","AirNow","540390020","2","9.4","ug/m3 LC","39","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/15/2020","AirNow","540390020","2","7.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/16/2020","AirNow","540390020","2","8","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/17/2020","AirNow","540390020","2","7.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/18/2020","AirNow","540390020","2","7.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/19/2020","AirNow","540390020","2","3.5","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/20/2020","AirNow","540390020","2","1.6","ug/m3 LC","7","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/21/2020","AirNow","540390020","2","2.7","ug/m3 LC","11","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/22/2020","AirNow","540390020","2","2.8","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/23/2020","AirNow","540390020","2","6.8","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/24/2020","AirNow","540390020","2","9.5","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/25/2020","AirNow","540390020","2","6.3","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/26/2020","AirNow","540390020","2","5.8","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/27/2020","AirNow","540390020","2","3.5","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/28/2020","AirNow","540390020","2","2.2","ug/m3 LC","9","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"05/29/2020","AirNow","540390020","2","4.7","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"01/01/2020","AQS","540391005","1","5.3","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/04/2020","AQS","540391005","1","2.5","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/07/2020","AQS","540391005","1","5.6","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/10/2020","AQS","540391005","1","7.3","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/13/2020","AQS","540391005","1","8.3","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/16/2020","AQS","540391005","1","4.8","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/19/2020","AQS","540391005","1","7.2","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/22/2020","AQS","540391005","1","12.1","ug/m3 LC","51","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/25/2020","AQS","540391005","1","1.9","ug/m3 LC","8","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/28/2020","AQS","540391005","1","8.3","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"01/31/2020","AQS","540391005","1","13.5","ug/m3 LC","54","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"02/03/2020","AQS","540391005","1","6.2","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"02/06/2020","AQS","540391005","1","4.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"02/09/2020","AQS","540391005","1","6.2","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"02/12/2020","AQS","540391005","1","12","ug/m3 LC","50","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"02/15/2020","AQS","540391005","1","6.6","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"02/18/2020","AQS","540391005","1","10.5","ug/m3 LC","44","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"02/21/2020","AQS","540391005","1","6.4","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"02/24/2020","AQS","540391005","1","7.6","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
"02/27/2020","AQS","540391005","1","3.1","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.3661830009184","-81.693717"
